text,category,sentiment,offensive
യുഡിഫ് ന്റെ കുത്തക മണ്ഡലം വിധവയോടുള്ള സഹതാപം 20-20യുമായുള്ള രഹസ്യ ധാരണ ബിജെപി യുടെ വോട്ട് കുറയൽ എല്ലാംകൂടിച്ചേരുമ്പോൾ ഉമയുടെ വിജയവും വൻ ഭൂരിപക്ഷവും ഇതൊക്കെ കണ്ടു യുഡിഫ്കാർ അഹങ്കരിക്കേണ്ട,News_and_Politics,negative,0
അവസാനം സിനിമയിലും ജീവിതത്തിലും എത്തിപിടിക്കാൻ പറ്റാത്ത ഉയരങ്ങൾ കീഴടക്കി മണിച്ചേട്ടൻ നമ്മെളെ വിട്ടു പോയി  വന്ന വഴി മറക്കാത്ത മറ്റുള്ളവരുടെ നന്മക്കു വേണ്ടി കൂടിയും ജീവിച്ചിരുന്ന മണിച്ചേട്ടൻ ഇപ്പോളും ജന ലക്ഷങ്ങളുടെ മനസ്സിൽ ജീവിക്കുന്നു,Entertainment,positive,0
മുകിലേവിണ്ണിലായാലും കണ്ണീരുതൂകും നീഓ മുകിലേസുന്ദരവാനില് നന്ദനം പാടീവിണ്ണിലെ വെണ്മതി വേഷം മാറിസ്വപ്നം വെറുതേ സ്വര്ഗ്ഗമതും വെറുതേഓ മുകിലേദീപവുമേന്തീ തേടുന്നതാരേമൂടല്മഞ്ഞിന് വന്മരുഭൂവില്ആശകള് വെറുതേ അലയുന്നതും വെറുതേഓ മുകിലേ,Film_and_Animation,neutral,0
കണ്ടതാണ് ഈ എപ്പിസോഡുകൾ എന്നാലും ഓമന ചേട്ടന്റെ വിയോഗവും ബ്രഹ്മന്റെ അവസാന വിടവാങ്ങലും കണ്ടപ്പോൾ വീണ്ടുംനന്ദി ഉത്സവ കേരളം പുതു തലമുറ ആരും ചിലപ്പോ അറിയില്ലായിരുന്നു ഇ ഒരു വ്യക്തിത്തെ (പഴയ ആന പ്രേമികളെ ഉദ്ദേശിച്ചില്ല )ഓമന ചേട്ടന് നിത്യ ശാന്തി നേരുന്നു,Pets_and_Animals,negative,0
ശ്രീലങ്കൻ ഫ്ളൈറ്റ് വഴി ഇപ്പോൾ നാട്ടിലേക്ക് ഗൾഫിൽ നിന്നും യാത്ര ചെയ്യാം മറ്റു രാജൃങ്ങളുടെ വിമാനങ്ങളെ അപേക്ഷിച്ച്  ടിക്കറ്റ് നിരക്ക് വളരെ കുറവാണ് ഈ ആനുകൂല്ലൃം പ്രയോജനപ്പെടുത്തൂ ആരാജൃത്തിന് നമ്മളാൽ  കഴിയുന്ന ഒരു സഹായവുമായി,News_and_Politics,positive,0
എല്ലാ ഗോവെര്മെന്റ് നും ഭരണ കർത്താക്കൾക്കും വായ്ക്ക് രുചിയായി തിന്നുകയും യാത്രചെയ്യുകയും പൊതുജനത്തിന്റെ കാശ്കൊണ്ട് പോരാത്തതിന് കുറെഹർത്താലും ബന്തും കുറച്ചു പുതിയ തരം നികുതികളും ഇവനെയൊക്കെ തിരണ്ടിവാലുകൊണ്ട് അടിക്കണം,News_and_Politics,negative,0
അമ്മച്ചിക്ക് അഷ്റഫ് ഭായ് ഒരുപാട് ഇഷ്ടം തോന്നിസ്വന്തം മോനോടുള്ള സ്നേഹമാണ് കാണിച്ചത്അമ്മച്ചിയുടെ മുഖത്തുള്ള സന്തോഷം കാണാൻ തന്നെ എന്തുട് രസമാനമ്മുക്ക് ഞാൻ അടുക്കം ഉള്ളവർക്കു ഒന്ന് അമ്മയുടെ അരികത്തു ഇരുന്നു കുറിച്ച് കുശലം പറയാൻ പോലും സമയമില്ല എന്നറിയുമ്പോൾ ദുഃഖമുണ്ട്,Travel_and_Events,positive,0
ഈ വാഹനത്തിന്റെ രണ്ടാം നിര സീറ്റ് ൽ യാത്ര സുഖം കുറവാണ് എന്നതാണ് പ്രധാന ന്യൂനത  അത് മാറാതെ ഫാമിലി ക്ക്  യാത്രയ്ക്ക് മറ്റെന്ത് മാറിയിട്ടും വലിയ കാര്യം ഇല്ല  പുറം ഭാഗം അൽപ്പം മാറ്റം വരുത്തി വില കൂട്ടി വിൽപ്പന കൂട്ടാൻ നോക്കുന്ന മാർക്കറ്റിംഗ് തന്ത്രം മാത്രമാണ് ഇതിൽ കാണുന്നത് ,Autos_and_Vehicles,negative,0
മഞ്ഞളിന് വിലകുറഞ്ഞത് നന്നായി കൊടുങ്ങല്ലൂരിൽ പൂരപാട്ട് പാടാൻ പോകുമ്പോൾ കുറച്ചു അധികം മഞ്ഞൾ തേച്ച് പോകാം പിന്നെ ഉള്ളിക്ക് വിലകൂടിയാലും പേടിക്കണ്ട ഉള്ളിക്ക് പകരം കുറച്ചു ഗോമൂത്രം കലക്കി ഒഴിച്ചാൽ ഫീഫ് ഫ്രൈ നമോവാകം ,News_and_Politics,negative,0
മൂക്ക് മുറ്റേ കാലങ്ങളോളം കോൺഗ്രസിന്റെ ചിലവിൽ നക്കിനടന്ന് എണീക്കാൻ വയ്യാതെ ആയപ്പോൾ പാർട്ടിയെ ഒറ്റുകൊടുത്ത ഒരുപാട് നാറികളെ കാണുന്ന ഈ കാലത്തു വളരെ ആവേശം നൽകുന്ന കോൺഗ്രസിലെ ഒരാൺകുട്ടി  എല്ലാ ഭാവുകങ്ങളും നേരുന്നു  ,People_and_Blogs,negative,1
ചെന്നിത്തല ആകെ അടിതെറ്റി ഇരിക്കുന്ന അവസ്ഥയാണ് ഇനിയിപ്പോൾ എന്തു ചെയ്യാനാണ് ഉദ്ദേശമേ ഉള്ളായിരുന്നു അടുപ്പിൽ ജയിക്കാൻ മുഖ്യമന്ത്രിയാവും അതും അസ്ഥാനത്തായി പോയി മുഖ്യമന്ത്രി പോയിട്ട് പ്രതിപക്ഷനേതാവ് ആയിട്ടുപോലും ആരും പരിഗണിച്ചില്ല ഇപ്പോൾ കരഞ്ഞു കൊണ്ടിരിക്കുകയാണ് ,News_and_Politics,negative,0
വളരെ നല്ല വിഡിയോഒരുനാള് ചിലപ്പോൾ വരും തലമുറ അവിടെ എത്തിയേക്കാംചിലപ്പോള് അതിഥികൾ നമ്മളെ തേടിയും വന്നേക്കാംനമ്മുടെ മാധ്യമങ്ങൾ  ഇത്തരം വലിയ കാര്യങ്ങൾക്ക് വേണ്ടത്ര പരിഗണന കൊടുക്കാത്തത് കൊണ്ടാണ് നമ്മളിൽ ഭൂരിപക്ഷം പേർക്കും ബഹിരാകാശ സംബന്ധമായ വിഷയങ്ങളിൽ അറിവില്ലാത്തതും താൽപ്പര്യം ഇല്ലാത്തതും,Education,positive,0
മഴ പെയ്തത് കാരണം മൈകിലേക് വെള്ളം വീണത് കൊണ്ടാണ് വിഡിയോയിൽ സൗണ്ട് പ്രോബ്ലം ഉള്ളത്  എഡിറ്റിംഗ് സമയത്താണ് അത് ശ്രദ്ധിച്ചത്  സുഗമായി കാണുന്നതിന് തടസ്സം നേരിടുന്നതിൽ ക്ഷമ ചോദിക്കുന്നു,Autos_and_Vehicles,neutral,0
ചെക്കൻ വലുതാകുമ്പോൾ മന്ത്രി ആകും എന്നൊക്കെ പറഞ്ഞു കൊടുത്താണ് മുദ്രാ വാക്യം വിളിക്കുവാൻ കൊണ്ടുപോയത് അവനു മദനി ആകുവാനുള്ള യോഗം ഉണ്ടാകും എന്ന് ചെക്കന്റെ മാതാപിതാക്കൾക്ക് അറിയില്ലല്ലോ,News_and_Politics,neutral,0
ഇതിൽ ചേർത്തിരിക്കുന്ന ഇലകൾ മുഴുവനും കഴുകിയിട്ടാണ് പാത്രത്തിലേക്ക് പൊട്ടിച്ചിടുന്നത്  എഡിറ്റിംഗിൽ ആ ക്ലിപ്പ് നഷ്ടപ്പെട്ടുപോയി    ഇലകളിൽ കഴുകിയതിന്റെ നനവ് കാണാം   ചെറിയേട്ടന്റെ പരിപ്പ് പായസം നന്നായിരുന്നു  പക്ഷെ അതിന്റെ വീഡിയോ എടുക്കാൻ മറന്നുപോയി ,Howto_and_Style,positive,0
കുട്ടിയും കുടുംബവും പറക്കും തളികയിൽ അനുഗ്രഹങ്ങളിൽ നിന്ന് മനുഷ്യജീവികൾ ആയിരിക്കാം അല്ലെങ്കിൽ മായാവി കൾ ആയിരിക്കാം കണ്ടെത്താൻ കഴിയാത്ത പോലീസ് എന്റെ ഒരു അവസ്ഥ കാണുമ്പോൾ തോന്നുന്നതാണ്,News_and_Politics,neutral,0
ഇവനൊക്കെ ജനവാസ മേഖല ആശുപത്രിയികൾ ഇവയൊക്കെ ഒഴിവാക്കി കൂടായിരുന്നോഏകാതിപാതികൾ എല്ലായിപ്പോഴും ഇങ്ങനെയുള്ള ക്രൂരതകൾ ആവർത്തിക്കുന്നുഅവരുടെ മരണം വിളിച്ചു വരുത്തുന്നതുവരെസാത്താൻ പുടിൻ,News_and_Politics,negative,0
നിങ്ങൾ ഇതുവരെ ചെയ്തിട്ടുള്ള ഞാൻ കണ്ടതിൽ വച്ച് ഏറ്റവും ഇഷ്ടപ്പെട്ട വീഡിയോ ആണിത്   ഇത്തരത്തിൽ മാധ്യമങ്ങളും ജനതയും ശ്രദ്ധിക്കപ്പെടാതെപോയ താരങ്ങളെ അവർ എത്തിപ്പിടിച്ച നേട്ടങ്ങൾ എല്ലാവരിലും എത്തിക്കുന്ന ഈ പ്രവർത്തി അഭിനന്ദനാർഹമാണ്,Sports,positive,0
